user_id,occurred_at,experiment,experiment_group,location,device,user_type
9626,2014-06-03T07:50:55Z,publisher_update,control_group,Korea,lenovo thinkpad,1
9630,2014-06-27T09:31:37Z,publisher_update,control_group,United States,acer aspire desktop,2
1439,2014-06-10T09:31:18Z,publisher_update,control_group,United States,hp pavilion desktop,1
1440,2014-06-10T09:31:29Z,publisher_update,test_group,Russia,samsung galaxy s4,1
9639,2014-06-06T09:31:37Z,publisher_update,test_group,United Kingdom,macbook air,2
9653,2014-06-20T09:31:20Z,publisher_update,test_group,United States,nokia lumia 635,3
9655,2014-06-02T10:25:21Z,publisher_update,control_group,South Africa,acer aspire notebook,3
1465,2014-06-18T09:31:21Z,publisher_update,test_group,Japan,nokia lumia 635,2
9665,2014-06-13T09:31:35Z,publisher_update,control_group,Brazil,htc one,2
9669,2014-06-04T15:04:51Z,publisher_update,control_group,United States,nokia lumia 635,3
9677,2014-06-02T09:31:22Z,publisher_update,control_group,Japan,samsung galaxy s4,3
2979,2014-06-09T09:31:21Z,publisher_update,test_group,United States,iphone 5,3
1492,2014-06-12T07:48:11Z,publisher_update,test_group,United States,nexus 5,2
9685,2014-06-02T09:31:29Z,publisher_update,control_group,United States,macbook air,2
9687,2014-06-23T09:31:30Z,publisher_update,test_group,United States,macbook pro,3
1496,2014-06-05T07:48:45Z,publisher_update,test_group,Germany,mac mini,1
1505,2014-06-13T09:31:14Z,publisher_update,control_group,Austria,lenovo thinkpad,1
1509,2014-06-20T09:31:43Z,publisher_update,control_group,Canada,macbook pro,1
9708,2014-06-03T18:01:50Z,publisher_update,test_group,United States,lenovo thinkpad,3
11176,2014-06-06T09:31:31Z,publisher_update,test_group,United States,nexus 10,1
9715,2014-06-02T09:31:34Z,publisher_update,control_group,United States,htc one,3
1529,2014-06-03T15:35:15Z,publisher_update,control_group,Canada,dell inspiron notebook,3
12543,2014-06-07T08:32:50Z,publisher_update,control_group,Italy,nexus 5,2
9730,2014-06-30T09:31:25Z,publisher_update,test_group,Indonesia,iphone 5,2
1543,2014-06-24T09:31:13Z,publisher_update,test_group,United States,lenovo thinkpad,1
9739,2014-06-09T09:31:27Z,publisher_update,control_group,United States,lenovo thinkpad,2
1554,2014-06-05T09:17:11Z,publisher_update,control_group,Japan,acer aspire desktop,1
1555,2014-06-24T09:31:23Z,publisher_update,test_group,India,asus chromebook,3
1563,2014-06-04T09:31:45Z,publisher_update,control_group,Colombia,lenovo thinkpad,3
1570,2014-06-11T09:31:55Z,publisher_update,test_group,Taiwan,nexus 5,1
1575,2014-06-11T09:31:26Z,publisher_update,control_group,Sweden,lenovo thinkpad,3
9775,2014-06-03T09:31:39Z,publisher_update,control_group,India,macbook air,2
1587,2014-06-07T12:37:13Z,publisher_update,test_group,United Kingdom,iphone 5s,1
9781,2014-06-24T09:31:32Z,publisher_update,control_group,United Kingdom,nexus 5,3
1605,2014-06-06T23:36:33Z,publisher_update,test_group,Hong Kong,iphone 5,1
1606,2014-06-13T09:31:43Z,publisher_update,test_group,France,macbook pro,2
9799,2014-06-03T09:13:27Z,publisher_update,control_group,France,kindle fire,1
1610,2014-06-13T09:31:38Z,publisher_update,test_group,Korea,nexus 5,3
1611,2014-06-07T18:27:16Z,publisher_update,test_group,United States,nexus 5,1
8462,2014-06-11T09:31:22Z,publisher_update,test_group,Venezuela,macbook air,2
1622,2014-06-03T18:40:53Z,publisher_update,test_group,Canada,dell inspiron desktop,1
1623,2014-06-09T09:31:21Z,publisher_update,test_group,Mexico,macbook pro,3
271,2014-06-02T09:31:47Z,publisher_update,test_group,United States,iphone 5,2
1633,2014-06-03T09:21:43Z,publisher_update,test_group,Sweden,macbook air,1
1640,2014-06-02T09:31:15Z,publisher_update,test_group,United States,lenovo thinkpad,3
1642,2014-06-02T09:31:30Z,publisher_update,test_group,Japan,samsumg galaxy tablet,1
9840,2014-06-04T10:04:08Z,publisher_update,control_group,United States,lenovo thinkpad,1
9832,2014-06-05T13:42:38Z,publisher_update,control_group,France,macbook air,3
1659,2014-06-10T09:31:26Z,publisher_update,test_group,United States,iphone 5,2
9852,2014-06-04T09:31:27Z,publisher_update,test_group,Austria,macbook pro,3
9861,2014-06-12T09:31:37Z,publisher_update,control_group,Belgium,iphone 4s,2
9865,2014-06-26T09:31:23Z,publisher_update,control_group,India,iphone 4s,2
1676,2014-06-11T09:31:33Z,publisher_update,test_group,United States,macbook air,3
1678,2014-06-18T09:31:15Z,publisher_update,control_group,Japan,macbook pro,1
9874,2014-06-19T09:31:13Z,publisher_update,control_group,United States,ipad mini,3
9875,2014-06-26T09:31:26Z,publisher_update,test_group,Mexico,macbook pro,1
1687,2014-06-26T09:31:10Z,publisher_update,test_group,Mexico,lenovo thinkpad,2
1689,2014-06-12T09:31:18Z,publisher_update,control_group,Japan,macbook pro,3
9882,2014-06-04T17:56:46Z,publisher_update,control_group,Spain,acer aspire notebook,1
1692,2014-06-12T09:31:30Z,publisher_update,test_group,Venezuela,dell inspiron notebook,2
9896,2014-06-12T09:31:41Z,publisher_update,control_group,Brazil,macbook pro,1
1710,2014-06-02T14:19:03Z,publisher_update,test_group,United States,macbook pro,1
1711,2014-06-02T08:40:20Z,publisher_update,test_group,United States,lenovo thinkpad,1
1717,2014-06-01T18:58:53Z,publisher_update,test_group,Korea,nexus 10,3
9918,2014-06-02T01:41:21Z,publisher_update,test_group,Spain,lenovo thinkpad,1
1727,2014-06-16T09:31:41Z,publisher_update,control_group,United States,kindle fire,2
9920,2014-06-13T09:31:34Z,publisher_update,control_group,Brazil,iphone 5s,2
9921,2014-06-13T09:31:45Z,publisher_update,test_group,Russia,macbook pro,2
1736,2014-06-23T09:31:28Z,publisher_update,control_group,United States,macbook air,1
9929,2014-06-02T12:06:55Z,publisher_update,control_group,United States,acer aspire desktop,1
9945,2014-06-03T08:07:21Z,publisher_update,control_group,Italy,htc one,2
9946,2014-06-07T07:59:51Z,publisher_update,control_group,Russia,asus chromebook,2
1761,2014-06-07T15:10:43Z,publisher_update,control_group,Brazil,nexus 5,1
9954,2014-06-03T12:55:44Z,publisher_update,control_group,Malaysia,macbook pro,1
9956,2014-06-07T08:57:31Z,publisher_update,test_group,Iran,macbook pro,1
9962,2014-06-09T03:32:31Z,publisher_update,test_group,United States,iphone 4s,3
9979,2014-06-02T09:31:44Z,publisher_update,control_group,Germany,dell inspiron notebook,3
9992,2014-06-09T09:31:23Z,publisher_update,control_group,Brazil,hp pavilion desktop,1
1808,2014-06-26T09:31:26Z,publisher_update,test_group,United States,ipad air,1
1811,2014-06-04T02:00:22Z,publisher_update,test_group,Japan,lenovo thinkpad,1
10007,2014-06-02T17:02:38Z,publisher_update,test_group,Australia,nexus 5,1
10019,2014-06-11T00:38:54Z,publisher_update,control_group,United States,macbook pro,3
10022,2014-06-02T09:31:35Z,publisher_update,control_group,India,iphone 5,3
1831,2014-06-23T09:31:30Z,publisher_update,control_group,Poland,htc one,3
1834,2014-06-23T09:31:43Z,publisher_update,control_group,Korea,samsung galaxy s4,2
1838,2014-06-09T09:31:32Z,publisher_update,test_group,Germany,kindle fire,1
10031,2014-06-30T09:31:20Z,publisher_update,test_group,Switzerland,dell inspiron desktop,2
1425,2014-06-02T09:31:25Z,publisher_update,test_group,Germany,macbook pro,3
10033,2014-06-02T09:31:29Z,publisher_update,test_group,Iraq,macbook pro,1
10037,2014-06-23T09:31:22Z,publisher_update,control_group,United States,samsung galaxy s4,3
10038,2014-06-11T19:25:28Z,publisher_update,control_group,Russia,nexus 10,3
10045,2014-06-02T09:31:42Z,publisher_update,control_group,Belgium,lenovo thinkpad,3
10046,2014-06-23T09:31:10Z,publisher_update,test_group,United States,ipad air,1
10067,2014-06-05T08:17:32Z,publisher_update,test_group,United States,macbook pro,1
10070,2014-06-04T12:56:36Z,publisher_update,test_group,United States,nexus 5,1
10075,2014-06-01T12:20:02Z,publisher_update,test_group,United States,lenovo thinkpad,3
10086,2014-06-10T09:31:33Z,publisher_update,control_group,Brazil,iphone 5s,3
1895,2014-06-07T15:09:06Z,publisher_update,test_group,United Kingdom,macbook air,1
1897,2014-06-05T09:31:29Z,publisher_update,control_group,France,macbook air,3
1905,2014-06-26T09:31:32Z,publisher_update,test_group,Venezuela,iphone 5,2
10099,2014-06-10T09:31:27Z,publisher_update,test_group,Netherlands,hp pavilion desktop,3
10100,2014-06-04T10:54:14Z,publisher_update,test_group,Saudi Arabia,lenovo thinkpad,2
10105,2014-06-17T09:31:28Z,publisher_update,control_group,India,macbook air,3
9611,2014-06-04T14:53:28Z,publisher_update,test_group,Korea,iphone 5,1
9879,2014-06-09T17:33:03Z,publisher_update,control_group,United States,iphone 5s,1
10128,2014-06-25T09:31:37Z,publisher_update,control_group,South Africa,lenovo thinkpad,3
1944,2014-06-16T09:30:54Z,publisher_update,test_group,United States,samsung galaxy s4,3
10146,2014-06-04T09:31:45Z,publisher_update,control_group,France,macbook pro,3
10147,2014-06-04T09:31:30Z,publisher_update,control_group,United States,macbook air,3
1957,2014-06-02T09:31:38Z,publisher_update,test_group,Spain,macbook pro,2
10151,2014-06-03T10:28:20Z,publisher_update,control_group,United Kingdom,samsung galaxy s4,2
10152,2014-06-18T09:31:29Z,publisher_update,control_group,Sweden,nexus 5,2
10158,2014-06-04T07:05:45Z,publisher_update,control_group,Germany,kindle fire,1
1967,2014-06-16T09:31:34Z,publisher_update,test_group,United States,lenovo thinkpad,1
10166,2014-06-01T08:25:49Z,publisher_update,test_group,United Kingdom,nexus 7,1
1977,2014-06-10T09:31:33Z,publisher_update,control_group,Mexico,dell inspiron notebook,1
1979,2014-06-03T08:56:11Z,publisher_update,control_group,United Kingdom,macbook pro,1
1981,2014-06-17T09:31:37Z,publisher_update,test_group,Australia,macbook pro,1
10178,2014-06-03T16:03:49Z,publisher_update,test_group,Netherlands,macbook air,3
1990,2014-06-24T09:31:30Z,publisher_update,control_group,Singapore,ipad air,1
10190,2014-06-19T09:31:31Z,publisher_update,control_group,United States,acer aspire notebook,3
10192,2014-06-05T09:31:26Z,publisher_update,control_group,United States,lenovo thinkpad,3
10200,2014-06-12T09:31:33Z,publisher_update,test_group,United States,lenovo thinkpad,3
10201,2014-06-26T09:31:26Z,publisher_update,control_group,Australia,iphone 5,3
10223,2014-06-04T12:00:12Z,publisher_update,test_group,Mexico,macbook air,1
10225,2014-06-13T09:31:40Z,publisher_update,control_group,Israel,macbook pro,3
10231,2014-06-03T04:50:55Z,publisher_update,test_group,United States,ipad air,1
10237,2014-06-03T19:08:48Z,publisher_update,control_group,Japan,mac mini,1
12630,2014-06-06T09:59:23Z,publisher_update,test_group,United Kingdom,iphone 4s,3
12889,2014-06-01T10:23:42Z,publisher_update,control_group,Switzerland,asus chromebook,2
2056,2014-06-16T09:31:33Z,publisher_update,control_group,Colombia,macbook pro,1
10249,2014-06-04T08:37:28Z,publisher_update,test_group,Pakistan,ipad mini,1
10252,2014-06-13T09:31:31Z,publisher_update,test_group,Japan,macbook pro,3
10255,2014-06-05T08:54:06Z,publisher_update,test_group,Indonesia,nexus 5,3
2068,2014-06-05T10:01:40Z,publisher_update,control_group,United Kingdom,macbook pro,3
10261,2014-06-02T09:31:29Z,publisher_update,control_group,Canada,acer aspire notebook,2
2076,2014-06-03T16:00:55Z,publisher_update,test_group,United States,macbook pro,1
10269,2014-06-30T09:31:31Z,publisher_update,control_group,Germany,samsung galaxy s4,3
10271,2014-06-09T09:31:20Z,publisher_update,test_group,United States,nexus 5,1
2080,2014-06-30T09:31:19Z,publisher_update,test_group,India,nokia lumia 635,1
2081,2014-06-16T09:31:37Z,publisher_update,test_group,Brazil,hp pavilion desktop,1
10276,2014-06-09T09:31:46Z,publisher_update,test_group,Taiwan,nokia lumia 635,1
2086,2014-06-03T09:31:27Z,publisher_update,control_group,United Kingdom,macbook pro,2
10286,2014-06-02T09:31:22Z,publisher_update,control_group,Hong Kong,nexus 7,3
12072,2014-06-03T11:36:01Z,publisher_update,control_group,United States,macbook pro,1
10298,2014-06-02T14:25:41Z,publisher_update,test_group,France,macbook pro,1
10300,2014-06-23T09:31:31Z,publisher_update,test_group,United Kingdom,dell inspiron notebook,2
2111,2014-06-18T09:31:30Z,publisher_update,control_group,United States,iphone 5s,2
10306,2014-06-23T09:31:30Z,publisher_update,test_group,United States,asus chromebook,1
10308,2014-06-09T09:31:31Z,publisher_update,test_group,United States,samsung galaxy s4,3
10309,2014-06-05T18:09:30Z,publisher_update,test_group,United Kingdom,asus chromebook,1
11276,2014-06-09T09:31:30Z,publisher_update,test_group,Indonesia,samsung galaxy s4,2
10323,2014-06-09T09:31:18Z,publisher_update,control_group,Russia,dell inspiron notebook,3
10333,2014-06-30T09:31:13Z,publisher_update,test_group,Japan,dell inspiron notebook,3
2157,2014-06-06T15:55:16Z,publisher_update,control_group,Germany,macbook air,2
10353,2014-06-07T09:32:32Z,publisher_update,control_group,Canada,iphone 5s,1
10354,2014-06-03T12:53:57Z,publisher_update,test_group,Egypt,samsung galaxy s4,1
10357,2014-06-06T07:07:02Z,publisher_update,control_group,Germany,nexus 5,3
2166,2014-06-23T09:31:44Z,publisher_update,test_group,United States,asus chromebook,1
2172,2014-06-01T07:29:55Z,publisher_update,test_group,Spain,ipad mini,3
2176,2014-06-02T09:31:40Z,publisher_update,control_group,Denmark,macbook pro,2
2179,2014-06-16T09:31:17Z,publisher_update,control_group,United States,kindle fire,2
2183,2014-06-09T09:31:22Z,publisher_update,control_group,United States,samsung galaxy s4,1
10379,2014-06-03T09:31:38Z,publisher_update,control_group,United States,dell inspiron notebook,1
2189,2014-06-30T09:31:24Z,publisher_update,test_group,Indonesia,hp pavilion desktop,3
2190,2014-06-09T09:31:06Z,publisher_update,control_group,France,nexus 10,2
2192,2014-06-30T09:31:24Z,publisher_update,test_group,Indonesia,dell inspiron notebook,2
2194,2014-06-03T10:02:05Z,publisher_update,control_group,United States,nexus 5,1
2204,2014-06-24T09:31:18Z,publisher_update,control_group,United States,ipad air,1
10403,2014-06-25T09:31:44Z,publisher_update,control_group,United Kingdom,lenovo thinkpad,3
10409,2014-06-25T09:31:17Z,publisher_update,test_group,Japan,macbook pro,1
10416,2014-06-11T09:31:22Z,publisher_update,test_group,United States,nexus 10,2
10420,2014-06-02T16:07:30Z,publisher_update,control_group,Russia,macbook pro,1
10422,2014-06-11T09:31:25Z,publisher_update,control_group,United States,dell inspiron notebook,3
10425,2014-06-04T09:31:28Z,publisher_update,test_group,Spain,iphone 4s,2
10426,2014-06-25T09:31:32Z,publisher_update,control_group,United Kingdom,ipad air,3
2240,2014-06-19T09:31:16Z,publisher_update,test_group,United States,macbook pro,1
10437,2014-06-25T09:31:10Z,publisher_update,test_group,United States,macbook air,2
2246,2014-06-26T09:31:24Z,publisher_update,control_group,Germany,lenovo thinkpad,1
10440,2014-06-04T11:09:27Z,publisher_update,test_group,France,macbook pro,1
10441,2014-06-03T18:28:19Z,publisher_update,control_group,United States,macbook pro,1
12350,2014-06-07T12:55:55Z,publisher_update,control_group,Australia,iphone 5s,2
10445,2014-06-04T09:31:25Z,publisher_update,test_group,Australia,nexus 5,3
10449,2014-06-02T11:11:00Z,publisher_update,control_group,United States,asus chromebook,1
10453,2014-06-09T17:25:31Z,publisher_update,test_group,Egypt,lenovo thinkpad,2
10454,2014-06-18T09:31:16Z,publisher_update,control_group,Russia,nexus 5,3
10460,2014-06-26T09:31:34Z,publisher_update,test_group,Iran,macbook air,3
10464,2014-06-19T09:31:26Z,publisher_update,test_group,United States,dell inspiron notebook,1
2279,2014-06-04T07:12:20Z,publisher_update,control_group,United States,dell inspiron notebook,1
2280,2014-06-05T19:25:38Z,publisher_update,test_group,United States,samsung galaxy note,3
10479,2014-06-12T09:31:33Z,publisher_update,test_group,United States,macbook air,2
2295,2014-06-02T09:31:20Z,publisher_update,control_group,France,hp pavilion desktop,3
10489,2014-06-12T09:31:16Z,publisher_update,control_group,Pakistan,iphone 4s,2
10493,2014-06-19T09:31:27Z,publisher_update,test_group,Australia,iphone 5,2
10494,2014-06-19T09:31:12Z,publisher_update,test_group,United States,nokia lumia 635,3
10498,2014-06-06T08:48:35Z,publisher_update,control_group,Korea,macbook pro,1
10503,2014-06-04T11:07:18Z,publisher_update,control_group,United Kingdom,macbook pro,3
2314,2014-06-30T09:31:29Z,publisher_update,test_group,United States,hp pavilion desktop,3
2315,2014-06-16T09:31:37Z,publisher_update,control_group,India,macbook pro,3
10510,2014-06-19T09:31:41Z,publisher_update,test_group,Turkey,acer aspire notebook,2
2325,2014-06-24T09:31:30Z,publisher_update,test_group,Chile,iphone 5s,1
2330,2014-06-04T07:50:36Z,publisher_update,test_group,United States,iphone 5,1
10523,2014-06-06T09:31:27Z,publisher_update,test_group,Brazil,acer aspire notebook,2
10548,2014-06-13T09:31:28Z,publisher_update,control_group,United States,hp pavilion desktop,3
10559,2014-06-06T14:05:21Z,publisher_update,test_group,Germany,nokia lumia 635,1
10560,2014-06-06T16:23:57Z,publisher_update,test_group,Saudi Arabia,macbook air,2
2372,2014-06-11T13:28:01Z,publisher_update,test_group,Russia,asus chromebook,2
2375,2014-06-19T09:31:16Z,publisher_update,test_group,United States,lenovo thinkpad,1
2386,2014-06-26T09:31:29Z,publisher_update,control_group,Italy,samsung galaxy s4,3
10583,2014-06-23T09:31:28Z,publisher_update,control_group,Hong Kong,macbook pro,3
2398,2014-06-06T09:31:37Z,publisher_update,control_group,Germany,macbook air,1
12689,2014-06-02T07:00:36Z,publisher_update,test_group,Sweden,nokia lumia 635,3
2410,2014-06-02T16:30:53Z,publisher_update,control_group,Mexico,macbook pro,1
10605,2014-06-16T09:31:43Z,publisher_update,control_group,Australia,macbook air,1
2419,2014-06-01T11:09:30Z,publisher_update,test_group,Israel,asus chromebook,1
10612,2014-06-16T09:31:39Z,publisher_update,test_group,Netherlands,iphone 5,1
