user_id,created_at,company_id,language,activated_at,state
412,2013-02-07T19:13:05Z,6078,english,2013-02-07T19:14:20Z,active
413,2013-02-08T15:07:40Z,8523,english,2013-02-08T15:09:09Z,active
414,2013-02-08T15:03:41Z,513,indian,2013-02-08T15:05:10Z,active
415,2013-02-08T01:56:59Z,1,french,NA,pending
416,2013-02-08T08:16:30Z,3972,japanese,NA,pending
417,2013-02-08T15:56:23Z,1,english,2013-02-08T15:57:39Z,active
418,2013-02-08T14:19:15Z,9945,english,NA,pending
419,2013-02-08T18:32:22Z,12655,english,NA,pending
420,2013-02-08T04:14:24Z,5838,english,2013-02-08T04:16:07Z,active
421,2013-02-08T17:29:51Z,6000,french,NA,pending
422,2013-02-08T12:45:57Z,9147,indian,NA,pending
423,2013-02-08T16:01:16Z,76,spanish,NA,pending
424,2013-02-08T07:25:20Z,3314,english,NA,pending
425,2013-02-08T09:51:24Z,12578,chinese,NA,pending
426,2013-02-08T11:10:09Z,29,english,NA,pending
427,2013-02-08T12:25:39Z,1,english,NA,pending
428,2013-02-08T19:02:46Z,2,english,2013-02-08T19:04:20Z,active
429,2013-02-08T16:34:41Z,2876,english,2013-02-08T16:36:17Z,active
430,2013-02-08T12:33:30Z,10,chinese,2013-02-08T12:35:02Z,active
431,2013-02-09T17:59:14Z,45,english,NA,pending
432,2013-02-09T13:01:43Z,21,english,2013-02-09T13:03:04Z,active
433,2013-02-09T08:59:19Z,9806,french,NA,pending
434,2013-02-09T13:52:59Z,329,french,2013-02-09T13:54:40Z,active
435,2013-02-10T07:26:14Z,5408,english,NA,pending
436,2013-02-10T12:22:15Z,15,english,NA,pending
437,2013-02-10T09:57:54Z,8635,portugese,2013-02-10T09:59:28Z,active
438,2013-02-10T15:54:37Z,5,spanish,NA,pending
439,2013-02-11T08:48:00Z,2147,german,2013-02-11T08:49:22Z,active
440,2013-02-11T08:14:12Z,1705,english,NA,pending
441,2013-02-11T11:33:56Z,25,english,2013-02-11T11:35:13Z,active
442,2013-02-11T08:33:14Z,27,arabic,NA,pending
443,2013-02-11T14:24:49Z,4822,english,2013-02-11T14:26:14Z,active
444,2013-02-11T13:45:45Z,10576,spanish,NA,pending
445,2013-02-11T12:32:56Z,73,french,NA,pending
446,2013-02-11T14:00:10Z,5878,english,NA,pending
447,2013-02-11T03:06:27Z,11949,french,NA,pending
448,2013-02-11T13:37:23Z,9602,chinese,NA,pending
449,2013-02-11T18:08:26Z,12098,indian,NA,pending
450,2013-02-11T15:48:30Z,4787,chinese,NA,pending
451,2013-02-11T19:44:56Z,8999,german,2013-02-11T19:46:38Z,active
452,2013-02-11T11:02:13Z,6326,english,NA,pending
453,2013-02-12T14:26:48Z,6781,german,2013-02-12T14:28:13Z,active
454,2013-02-12T09:41:03Z,6039,french,2013-02-12T09:42:46Z,active
455,2013-02-12T10:57:26Z,1538,indian,NA,pending
456,2013-02-12T18:41:48Z,2086,english,NA,pending
457,2013-02-12T18:13:59Z,4485,english,2013-02-12T18:15:34Z,active
458,2013-02-12T17:51:15Z,6504,english,NA,pending
459,2013-02-12T15:25:42Z,3734,french,NA,pending
460,2013-02-12T08:41:24Z,3309,english,2013-02-12T08:42:56Z,active
461,2013-02-12T11:14:26Z,3,korean,2013-02-12T11:15:59Z,active
462,2013-02-12T22:33:39Z,4,korean,2013-02-12T22:34:58Z,active
463,2013-02-12T09:47:09Z,4793,english,NA,pending
464,2013-02-12T18:16:09Z,1111,russian,2013-02-12T18:17:38Z,active
465,2013-02-12T05:11:37Z,1909,english,NA,pending
466,2013-02-12T18:53:12Z,9750,spanish,2013-02-12T18:55:06Z,active
467,2013-02-12T11:16:08Z,12486,japanese,2013-02-12T11:17:41Z,active
468,2013-02-13T03:28:35Z,4508,english,NA,pending
469,2013-02-13T15:01:40Z,3613,spanish,2013-02-13T15:03:21Z,active
470,2013-02-13T15:01:54Z,399,english,2013-02-13T15:03:12Z,active
471,2013-02-13T14:34:16Z,21,chinese,2013-02-13T14:35:39Z,active
472,2013-02-13T22:35:41Z,2,portugese,NA,pending
473,2013-02-13T09:53:47Z,10534,russian,NA,pending
474,2013-02-13T17:15:13Z,6032,english,2013-02-13T17:16:43Z,active
475,2013-02-13T13:10:40Z,9571,spanish,NA,pending
476,2013-02-13T04:39:59Z,7424,english,NA,pending
477,2013-02-13T08:52:06Z,1,english,NA,pending
478,2013-02-13T13:11:04Z,4410,english,2013-02-13T13:12:57Z,active
479,2013-02-13T10:41:22Z,9751,english,2013-02-13T10:42:50Z,active
480,2013-02-13T14:30:04Z,9617,english,NA,pending
481,2013-02-13T18:11:39Z,9954,japanese,NA,pending
482,2013-02-13T15:03:16Z,13168,english,2013-02-13T15:04:50Z,active
483,2013-02-13T15:09:16Z,11571,spanish,NA,pending
484,2013-02-14T18:47:24Z,4896,russian,2013-02-14T18:49:07Z,active
485,2013-02-14T03:36:38Z,105,german,2013-02-14T03:38:09Z,active
486,2013-02-14T10:39:49Z,4632,english,NA,pending
487,2013-02-14T13:35:16Z,1267,english,2013-02-14T13:36:30Z,active
488,2013-02-14T13:29:20Z,3,english,2013-02-14T13:31:08Z,active
489,2013-02-14T07:17:46Z,773,russian,2013-02-14T07:19:11Z,active
490,2013-02-14T20:27:40Z,3562,spanish,2013-02-14T20:29:10Z,active
491,2013-02-14T06:46:36Z,2,indian,2013-02-14T06:47:59Z,active
492,2013-02-14T13:11:47Z,8821,english,2013-02-14T13:13:04Z,active
493,2013-02-14T11:33:13Z,4294,japanese,2013-02-14T11:34:41Z,active
494,2013-02-14T16:28:47Z,79,english,2013-02-14T16:30:20Z,active
495,2013-02-14T16:20:34Z,2927,english,2013-02-14T16:21:59Z,active
496,2013-02-15T15:45:22Z,4874,french,NA,pending
497,2013-02-15T11:32:25Z,781,italian,2013-02-15T11:33:55Z,active
498,2013-02-15T17:03:10Z,12585,english,2013-02-15T17:04:29Z,active
499,2013-02-15T21:06:09Z,9408,english,NA,pending
500,2013-02-15T14:26:18Z,460,english,NA,pending
501,2013-02-15T13:14:22Z,9,english,2013-02-15T13:15:35Z,active
502,2013-02-15T03:30:18Z,8880,arabic,NA,pending
503,2013-02-15T01:49:28Z,4563,english,2013-02-15T01:50:51Z,active
504,2013-02-15T12:47:31Z,5444,spanish,NA,pending
505,2013-02-15T10:01:07Z,3,english,NA,pending
506,2013-02-15T09:00:47Z,4622,indian,NA,pending
507,2013-02-15T01:51:37Z,548,english,NA,pending
508,2013-02-15T09:14:50Z,2,english,NA,pending
509,2013-02-15T18:19:17Z,7884,english,NA,pending
510,2013-02-15T18:53:42Z,11289,english,NA,pending
511,2013-02-16T23:21:26Z,8845,english,NA,pending
512,2013-02-16T19:41:00Z,6996,english,NA,pending
513,2013-02-16T10:34:19Z,700,spanish,2013-02-16T10:35:52Z,active
514,2013-02-16T21:58:46Z,8125,japanese,2013-02-16T22:00:27Z,active
515,2013-02-17T10:15:20Z,2253,english,2013-02-17T10:16:45Z,active
516,2013-02-17T23:01:37Z,9,english,2013-02-17T23:03:18Z,active
517,2013-02-17T11:17:58Z,11239,english,2013-02-17T11:19:10Z,active
518,2013-02-17T08:00:39Z,421,english,2013-02-17T08:02:10Z,active
519,2013-02-17T17:37:03Z,10492,english,NA,pending
520,2013-02-18T10:23:50Z,12719,english,NA,pending
521,2013-02-18T09:52:08Z,9497,spanish,2013-02-18T09:53:31Z,active
522,2013-02-18T14:52:25Z,2387,spanish,NA,pending
523,2013-02-18T17:26:19Z,6,arabic,2013-02-18T17:27:46Z,active
524,2013-02-18T16:39:44Z,6717,arabic,2013-02-18T16:41:37Z,active
525,2013-02-18T10:48:06Z,8503,english,2013-02-18T10:49:43Z,active
526,2013-02-18T08:36:10Z,466,english,NA,pending
527,2013-02-18T08:49:24Z,3540,korean,2013-02-18T08:50:57Z,active
528,2013-02-18T16:43:20Z,6568,arabic,NA,pending
529,2013-02-18T17:41:27Z,6334,german,2013-02-18T17:43:09Z,active
530,2013-02-18T13:21:28Z,8528,german,2013-02-18T13:23:02Z,active
531,2013-02-18T01:02:13Z,9139,english,NA,pending
532,2013-02-18T03:14:07Z,7789,french,NA,pending
533,2013-02-19T19:05:21Z,8539,english,NA,pending
534,2013-02-19T13:55:19Z,5948,english,NA,pending
535,2013-02-19T13:19:34Z,4260,english,2013-02-19T13:20:58Z,active
536,2013-02-19T11:16:21Z,2824,english,NA,pending
537,2013-02-19T14:39:31Z,13103,german,2013-02-19T14:40:47Z,active
538,2013-02-19T18:28:35Z,4,spanish,2013-02-19T18:30:17Z,active
539,2013-02-19T23:44:21Z,1132,english,NA,pending
540,2013-02-19T17:18:15Z,2006,english,2013-02-19T17:19:32Z,active
541,2013-02-19T13:23:39Z,1816,english,NA,pending
542,2013-02-19T16:38:49Z,13,german,NA,pending
543,2013-02-19T09:00:32Z,5374,german,NA,pending
544,2013-02-19T11:53:58Z,1,arabic,NA,pending
545,2013-02-19T11:20:06Z,5881,english,NA,pending
546,2013-02-19T20:43:00Z,4776,english,2013-02-19T20:44:28Z,active
547,2013-02-19T02:57:36Z,11792,japanese,NA,pending
548,2013-02-20T07:06:50Z,6470,arabic,2013-02-20T07:07:51Z,active
549,2013-02-20T14:31:55Z,11343,portugese,2013-02-20T14:33:36Z,active
550,2013-02-20T15:33:47Z,3548,english,NA,pending
551,2013-02-20T11:27:57Z,3,spanish,2013-02-20T11:29:44Z,active
552,2013-02-20T17:21:55Z,9675,chinese,2013-02-20T17:23:33Z,active
553,2013-02-20T08:56:31Z,4723,spanish,2013-02-20T08:58:09Z,active
554,2013-02-20T14:58:22Z,5491,japanese,2013-02-20T14:59:40Z,active
555,2013-02-20T09:22:08Z,5207,german,2013-02-20T09:23:48Z,active
556,2013-02-20T12:58:53Z,12547,chinese,2013-02-20T13:00:32Z,active
557,2013-02-20T12:41:45Z,23,spanish,NA,pending
558,2013-02-20T18:47:23Z,555,indian,NA,pending
559,2013-02-20T07:25:00Z,1531,french,NA,pending
560,2013-02-20T17:29:07Z,11480,arabic,NA,pending
561,2013-02-20T23:45:14Z,1,french,NA,pending
562,2013-02-20T17:24:17Z,3082,french,NA,pending
563,2013-02-20T02:05:34Z,48,english,2013-02-20T02:07:07Z,active
564,2013-02-20T17:18:51Z,10158,french,NA,pending
565,2013-02-21T15:17:28Z,4287,portugese,2013-02-21T15:18:57Z,active
566,2013-02-21T13:22:40Z,231,japanese,2013-02-21T13:24:25Z,active
567,2013-02-21T11:47:52Z,3657,english,2013-02-21T11:49:21Z,active
568,2013-02-21T18:20:27Z,2937,english,NA,pending
569,2013-02-21T15:06:53Z,5630,arabic,NA,pending
570,2013-02-21T11:52:25Z,1947,arabic,2013-02-21T11:53:50Z,active
571,2013-02-21T22:11:03Z,1,french,NA,pending
572,2013-02-21T16:42:01Z,7105,english,NA,pending
573,2013-02-21T15:57:45Z,4602,english,NA,pending
574,2013-02-21T15:29:16Z,19,english,2013-02-21T15:30:46Z,active
575,2013-02-21T09:54:59Z,1034,spanish,2013-02-21T09:56:29Z,active
576,2013-02-21T16:04:04Z,7376,japanese,2013-02-21T16:05:36Z,active
577,2013-02-21T12:19:50Z,3723,french,NA,pending
578,2013-02-21T01:59:23Z,535,french,NA,pending
579,2013-02-21T16:57:31Z,223,english,2013-02-21T16:58:47Z,active
580,2013-02-22T19:20:21Z,11823,japanese,NA,pending
581,2013-02-22T09:30:31Z,10409,english,2013-02-22T09:32:13Z,active
582,2013-02-22T10:43:53Z,499,indian,NA,pending
583,2013-02-22T15:07:04Z,8547,german,2013-02-22T15:08:25Z,active
584,2013-02-22T17:13:40Z,17,chinese,NA,pending
585,2013-02-22T10:28:36Z,17,english,NA,pending
586,2013-02-22T14:51:34Z,11282,english,2013-02-22T14:53:07Z,active
587,2013-02-22T22:49:46Z,1366,english,NA,pending
588,2013-02-22T11:21:04Z,10,english,2013-02-22T11:22:51Z,active
589,2013-02-22T09:22:40Z,208,french,2013-02-22T09:24:02Z,active
590,2013-02-22T18:03:13Z,10869,portugese,NA,pending
591,2013-02-22T13:28:31Z,3,italian,2013-02-22T13:29:41Z,active
592,2013-02-22T15:05:11Z,59,russian,2013-02-22T15:06:47Z,active
593,2013-02-22T15:06:46Z,3849,french,NA,pending
594,2013-02-23T13:37:07Z,12085,english,NA,pending
595,2013-02-23T16:25:25Z,4156,english,NA,pending
596,2013-02-23T15:22:33Z,24,english,2013-02-23T15:23:56Z,active
597,2013-02-23T12:46:53Z,8974,english,2013-02-23T12:48:16Z,active
598,2013-02-24T12:19:35Z,1,english,2013-02-24T12:20:46Z,active
599,2013-02-24T01:10:55Z,11251,english,NA,pending
600,2013-02-24T15:56:13Z,12679,english,NA,pending
601,2013-02-24T13:54:37Z,3218,arabic,NA,pending
602,2013-02-25T13:30:08Z,695,english,2013-02-25T13:31:32Z,active
603,2013-02-25T10:05:01Z,106,english,2013-02-25T10:06:25Z,active
604,2013-02-25T15:57:22Z,1642,english,NA,pending
605,2013-02-25T10:24:22Z,5296,english,NA,pending
606,2013-02-25T14:20:01Z,2335,french,NA,pending
607,2013-02-25T07:40:46Z,12958,english,NA,pending
608,2013-02-25T18:16:55Z,2680,french,NA,pending
609,2013-02-25T07:50:56Z,8,english,2013-02-25T07:52:07Z,active
610,2013-02-25T14:21:04Z,1178,indian,2013-02-25T14:22:31Z,active
611,2013-02-25T09:36:36Z,449,portugese,2013-02-25T09:38:01Z,active
612,2013-02-25T09:16:51Z,13,english,NA,pending
613,2013-02-25T14:04:14Z,8289,japanese,NA,pending
614,2013-02-25T18:06:34Z,8715,english,2013-02-25T18:08:07Z,active
615,2013-02-26T22:40:17Z,5029,english,NA,pending
616,2013-02-26T14:04:47Z,17,german,NA,pending
617,2013-02-26T09:09:39Z,4193,english,2013-02-26T09:11:07Z,active
618,2013-02-26T02:30:52Z,10895,portugese,2013-02-26T02:32:09Z,active
619,2013-02-26T13:32:07Z,260,english,NA,pending
620,2013-02-26T15:59:15Z,1,english,NA,pending
621,2013-02-26T15:22:42Z,522,arabic,2013-02-26T15:24:12Z,active
622,2013-02-26T10:25:24Z,26,english,2013-02-26T10:26:50Z,active
623,2013-02-26T11:47:20Z,7186,english,NA,pending
624,2013-02-26T16:12:38Z,8698,russian,2013-02-26T16:14:34Z,active
625,2013-02-26T23:20:13Z,12491,french,NA,pending
626,2013-02-26T19:38:30Z,7697,chinese,NA,pending
627,2013-02-26T16:49:00Z,7065,spanish,NA,pending
628,2013-02-26T15:10:31Z,6191,english,NA,pending
629,2013-02-27T10:20:30Z,1,chinese,2013-02-27T10:21:48Z,active
630,2013-02-27T16:40:08Z,3,english,NA,pending
631,2013-02-27T11:30:10Z,505,spanish,2013-02-27T11:31:31Z,active
632,2013-02-27T21:53:24Z,9122,spanish,2013-02-27T21:54:33Z,active
633,2013-02-27T15:47:33Z,3,english,2013-02-27T15:49:03Z,active
634,2013-02-27T09:14:35Z,6424,english,NA,pending
635,2013-02-27T05:14:39Z,8537,english,NA,pending
636,2013-02-27T13:48:04Z,4796,english,2013-02-27T13:49:33Z,active
637,2013-02-27T13:28:23Z,3,english,2013-02-27T13:30:08Z,active
638,2013-02-27T10:18:21Z,3883,russian,NA,pending
639,2013-02-27T08:27:59Z,78,french,NA,pending
640,2013-02-27T15:06:41Z,1,italian,NA,pending
641,2013-02-27T16:03:32Z,10715,english,NA,pending
642,2013-02-27T09:10:10Z,11453,english,NA,pending
643,2013-02-27T14:43:23Z,71,indian,2013-02-27T14:44:59Z,active
644,2013-02-28T12:44:17Z,219,chinese,2013-02-28T12:46:01Z,active
645,2013-02-28T17:27:08Z,13171,portugese,NA,pending
646,2013-02-28T08:08:00Z,2339,indian,NA,pending
647,2013-02-28T11:58:22Z,17,english,2013-02-28T11:59:44Z,active
648,2013-02-28T12:44:54Z,97,english,NA,pending
649,2013-02-28T09:27:01Z,863,english,NA,pending
650,2013-02-28T17:01:11Z,62,english,NA,pending
651,2013-02-28T13:03:12Z,4198,english,2013-02-28T13:04:51Z,active
652,2013-02-28T09:59:00Z,12,spanish,2013-02-28T10:00:26Z,active
653,2013-02-28T18:10:12Z,5434,russian,2013-02-28T18:11:48Z,active
654,2013-02-28T17:50:06Z,2142,english,NA,pending
655,2013-02-28T09:01:26Z,1,english,2013-02-28T09:02:54Z,active
656,2013-02-28T08:14:06Z,195,french,NA,pending
657,2013-02-28T16:16:31Z,365,english,NA,pending
658,2013-02-28T16:36:42Z,10965,russian,NA,pending
659,2013-02-28T11:59:02Z,8168,english,NA,pending
660,2013-03-01T19:18:44Z,2351,english,2013-03-01T19:20:20Z,active
661,2013-03-01T02:21:38Z,461,russian,NA,pending
662,2013-03-01T02:05:59Z,12457,chinese,NA,pending
663,2013-03-01T11:34:56Z,10936,german,2013-03-01T11:36:10Z,active
664,2013-03-01T21:11:48Z,821,english,2013-03-01T21:13:32Z,active
665,2013-03-01T14:44:19Z,4675,spanish,NA,pending
666,2013-03-01T18:15:50Z,9241,english,NA,pending
667,2013-03-01T14:21:55Z,2789,spanish,NA,pending
668,2013-03-01T17:15:09Z,19,italian,2013-03-01T17:16:26Z,active
669,2013-03-01T08:59:21Z,7152,english,NA,pending
670,2013-03-01T16:58:41Z,4604,english,2013-03-01T17:00:14Z,active
671,2013-03-01T17:12:37Z,13082,english,NA,pending
672,2013-03-01T16:25:09Z,1295,german,2013-03-01T16:26:35Z,active
673,2013-03-01T17:27:01Z,469,english,2013-03-01T17:28:24Z,active
674,2013-03-01T03:40:35Z,1778,english,2013-03-01T03:42:01Z,active
675,2013-03-02T15:41:37Z,2244,german,NA,pending
676,2013-03-02T20:40:01Z,8919,french,NA,pending
677,2013-03-02T17:45:43Z,3,chinese,NA,pending
678,2013-03-02T10:05:42Z,2,english,2013-03-02T10:07:01Z,active
679,2013-03-03T17:22:06Z,3797,english,NA,pending
680,2013-03-03T07:17:08Z,1,english,NA,pending
681,2013-03-03T23:25:51Z,1405,spanish,NA,pending
682,2013-03-03T07:50:28Z,11873,russian,NA,pending
683,2013-03-04T16:11:45Z,2843,spanish,NA,pending
684,2013-03-04T09:13:27Z,9562,chinese,2013-03-04T09:14:17Z,active
685,2013-03-04T18:23:46Z,9135,spanish,NA,pending
686,2013-03-04T11:57:54Z,19,english,NA,pending
687,2013-03-04T12:04:20Z,1,portugese,NA,pending
688,2013-03-04T13:31:45Z,778,english,2013-03-04T13:33:18Z,active
689,2013-03-04T09:19:45Z,12775,english,2013-03-04T09:21:16Z,active
690,2013-03-04T08:09:55Z,13036,english,2013-03-04T08:11:11Z,active
691,2013-03-04T22:45:11Z,9191,portugese,NA,pending
692,2013-03-04T08:04:44Z,14,spanish,2013-03-04T08:06:20Z,active
693,2013-03-04T21:12:08Z,3996,english,NA,pending
694,2013-03-04T12:19:02Z,7909,french,NA,pending
695,2013-03-04T11:18:09Z,2689,english,2013-03-04T11:19:44Z,active
696,2013-03-04T16:54:55Z,2,spanish,NA,pending
697,2013-03-04T13:59:34Z,7193,german,NA,pending
698,2013-03-04T10:19:46Z,12,english,2013-03-04T10:21:18Z,active
699,2013-03-04T10:11:30Z,10986,italian,2013-03-04T10:12:57Z,active
700,2013-03-04T05:24:16Z,104,indian,2013-03-04T05:25:38Z,active
701,2013-03-05T15:59:54Z,8254,english,NA,pending
702,2013-03-05T19:41:50Z,8273,english,2013-03-05T19:42:54Z,active
703,2013-03-05T10:05:14Z,340,english,2013-03-05T10:06:30Z,active
704,2013-03-05T15:27:37Z,4307,english,NA,pending
705,2013-03-05T21:21:10Z,6587,japanese,NA,pending
706,2013-03-05T08:31:15Z,5,english,NA,pending
707,2013-03-05T18:28:08Z,6441,english,2013-03-05T18:29:32Z,active
708,2013-03-05T06:33:02Z,4692,english,NA,pending
709,2013-03-05T11:20:09Z,6423,english,2013-03-05T11:21:30Z,active
710,2013-03-05T11:09:09Z,31,english,2013-03-05T11:10:32Z,active
711,2013-03-05T08:45:01Z,5,english,NA,pending
712,2013-03-05T18:21:55Z,11451,english,2013-03-05T18:23:29Z,active
713,2013-03-05T17:48:42Z,2,english,2013-03-05T17:50:07Z,active
714,2013-03-06T14:17:46Z,2553,english,2013-03-06T14:19:11Z,active
715,2013-03-06T10:25:39Z,2317,spanish,NA,pending
716,2013-03-06T15:55:25Z,6435,japanese,NA,pending
717,2013-03-06T11:55:33Z,10199,japanese,2013-03-06T11:57:16Z,active
718,2013-03-06T13:03:44Z,1136,japanese,NA,pending
719,2013-03-06T21:18:56Z,13,russian,2013-03-06T21:20:27Z,active
720,2013-03-06T13:46:25Z,3163,english,2013-03-06T13:47:50Z,active
721,2013-03-06T19:00:06Z,8,spanish,NA,pending
722,2013-03-06T14:03:48Z,1,spanish,NA,pending
723,2013-03-06T08:38:02Z,2151,english,NA,pending
724,2013-03-06T10:42:45Z,10588,english,NA,pending
725,2013-03-06T14:40:33Z,9,english,2013-03-06T14:42:04Z,active
726,2013-03-06T09:44:14Z,8588,english,2013-03-06T09:45:41Z,active
727,2013-03-06T18:09:07Z,8767,english,2013-03-06T18:10:39Z,active
728,2013-03-06T18:04:06Z,4834,german,NA,pending
729,2013-03-07T14:17:08Z,7189,english,2013-03-07T14:18:49Z,active
730,2013-03-07T08:52:03Z,1,english,2013-03-07T08:53:30Z,active
731,2013-03-07T10:56:55Z,1171,arabic,NA,pending
732,2013-03-07T16:29:54Z,5,arabic,2013-03-07T16:31:32Z,active
733,2013-03-07T23:12:33Z,2373,japanese,2013-03-07T23:13:55Z,active
734,2013-03-07T02:09:30Z,17,spanish,NA,pending
735,2013-03-07T12:24:27Z,12,english,2013-03-07T12:25:58Z,active
736,2013-03-07T12:09:35Z,2366,english,NA,pending
737,2013-03-07T15:19:23Z,13,spanish,2013-03-07T15:20:55Z,active
738,2013-03-07T03:07:22Z,3738,english,NA,pending
739,2013-03-07T18:57:33Z,12852,japanese,NA,pending
740,2013-03-07T09:25:13Z,10142,english,NA,pending
741,2013-03-07T17:31:19Z,1844,english,2013-03-07T17:32:45Z,active
742,2013-03-07T12:41:24Z,1884,english,2013-03-07T12:43:14Z,active
743,2013-03-07T14:25:11Z,172,indian,2013-03-07T14:26:46Z,active
744,2013-03-08T15:48:24Z,9,english,NA,pending
745,2013-03-08T23:02:23Z,1,russian,2013-03-08T23:03:27Z,active
746,2013-03-08T11:01:04Z,11573,japanese,2013-03-08T11:02:24Z,active
747,2013-03-08T15:25:26Z,2656,english,2013-03-08T15:27:05Z,active
748,2013-03-08T11:37:08Z,7592,spanish,2013-03-08T11:38:32Z,active
749,2013-03-08T13:45:35Z,269,english,NA,pending
750,2013-03-08T18:13:31Z,602,french,2013-03-08T18:15:11Z,active
751,2013-03-08T14:24:10Z,7822,english,NA,pending
752,2013-03-08T02:20:16Z,12908,spanish,NA,pending
753,2013-03-08T13:06:50Z,11943,japanese,2013-03-08T13:08:18Z,active
754,2013-03-08T09:38:10Z,1,english,2013-03-08T09:39:59Z,active
755,2013-03-08T15:36:32Z,6662,english,NA,pending
756,2013-03-08T18:33:43Z,6538,german,2013-03-08T18:35:14Z,active
757,2013-03-08T14:45:55Z,10,spanish,NA,pending
758,2013-03-08T08:20:17Z,5149,english,NA,pending
759,2013-03-09T13:44:41Z,11324,russian,2013-03-09T13:46:02Z,active
760,2013-03-09T17:21:42Z,3050,english,2013-03-09T17:23:07Z,active
761,2013-03-09T18:49:00Z,24,english,2013-03-09T18:50:37Z,active
762,2013-03-09T19:25:31Z,12142,english,NA,pending
763,2013-03-10T17:45:25Z,12224,english,NA,pending
764,2013-03-10T18:50:38Z,10,english,NA,pending
765,2013-03-10T23:17:50Z,6446,japanese,NA,pending
766,2013-03-10T13:24:43Z,11627,french,NA,pending
767,2013-03-10T14:25:08Z,4,english,NA,pending
768,2013-03-11T17:15:55Z,8752,english,NA,pending
769,2013-03-11T09:45:22Z,100,portugese,NA,pending
770,2013-03-11T16:42:39Z,3097,french,NA,pending
771,2013-03-11T12:43:15Z,12107,portugese,2013-03-11T12:44:34Z,active
772,2013-03-11T13:24:07Z,2944,english,2013-03-11T13:25:27Z,active
773,2013-03-11T16:28:14Z,10008,french,2013-03-11T16:29:46Z,active
774,2013-03-11T13:59:43Z,5142,japanese,NA,pending
775,2013-03-11T11:32:44Z,1,english,2013-03-11T11:34:08Z,active
776,2013-03-11T07:47:00Z,9189,japanese,NA,pending
777,2013-03-11T11:59:18Z,9165,portugese,NA,pending
778,2013-03-11T08:30:56Z,6816,french,NA,pending
779,2013-03-11T13:17:17Z,8586,english,2013-03-11T13:18:56Z,active
780,2013-03-11T07:37:11Z,12301,spanish,2013-03-11T07:38:50Z,active
781,2013-03-11T01:36:52Z,6969,german,NA,pending
782,2013-03-11T05:15:18Z,11445,french,2013-03-11T05:16:46Z,active
783,2013-03-11T09:31:51Z,25,spanish,2013-03-11T09:33:25Z,active
784,2013-03-12T15:46:26Z,2,english,NA,pending
785,2013-03-12T13:19:18Z,6320,russian,2013-03-12T13:20:51Z,active
786,2013-03-12T15:57:02Z,1,spanish,NA,pending
787,2013-03-12T11:39:18Z,13,french,NA,pending
788,2013-03-12T19:11:58Z,59,english,NA,pending
789,2013-03-12T17:03:31Z,6226,english,NA,pending
790,2013-03-12T22:56:11Z,15,english,2013-03-12T22:57:57Z,active
791,2013-03-12T18:30:55Z,8944,spanish,NA,pending
792,2013-03-12T05:25:49Z,7104,english,2013-03-12T05:27:09Z,active
793,2013-03-12T09:39:08Z,11147,english,2013-03-12T09:40:54Z,active
794,2013-03-12T00:02:06Z,3041,french,NA,pending
795,2013-03-12T11:44:23Z,10995,english,NA,pending
796,2013-03-12T10:19:19Z,12016,english,NA,pending
